@relation miml_birds.arff_geometric_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
110,0.980069,0.972175,0.459693,0.492355,0.003109,0.069653,0.000054,0.00123,0.00002,0.009024,0.419608,0.131579,25.279741,9.404156,92,149,57,39,1698,181,19.293875,0.763833,0.115681,0.064267,0.023136,0.043702,0.133676,0.056555,0.023136,0.107969,0.097686,0.002571,0.102828,0.07455,0.017995,0.010283,0.023136,0.102828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
220,0.948448,0.95538,0.560979,0.570427,0.002658,0.072612,0.000024,-0.009979,0.000028,0.012937,0.57451,0.604082,25.896456,19.278495,117.5,159,44,40,1074,228.5,47.97427,0.643389,0.119996,0.044503,0.050669,0.082481,0.186131,0.046003,0.02393,0.03338,0.117174,0.027802,0.020151,0.173548,0.20629,0.039364,0.015642,0.033612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0.960662,0.952489,0.682985,0.47487,0.009178,0.062867,-0.000222,0.003209,0.000585,0.009393,0.676471,0.446364,30.962859,18.756592,142.5,188,111,271.5,23130.5,1060,49.960244,0.692916,0.170992,0.074786,0.049488,0.085274,0.097267,0.06956,0.052057,0.067386,0.124822,0.068118,0.044811,0.160265,0.139452,0.028273,0.028477,0.048884,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
11,0.949581,0.949077,0.535052,0.473197,0.008945,0.064787,0.00052,0.001772,0.000328,0.008545,0.531373,0.440714,25.516309,14.708454,119,148,77,103,4730.5,552.5,67.315618,0.63689,0.093422,0.098952,0.06242,0.071023,0.159862,0.090959,0.098726,0.047878,0.057205,0.06208,0.124224,0.093141,0.112737,0.083566,0.064863,0.123967,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
12,0.962561,0.96852,0.594521,0.501914,0.009146,0.063237,0.000625,0.001281,0.000423,0.008437,0.576471,0.401087,27.895021,14.000252,112.5,190,87,124,7052.5,512.5,40.790294,0.606607,0.119927,0.0376,0.030848,0.029084,0.105602,0.083857,0.042244,0.139615,0.084991,0.039273,0.036311,0.083264,0.104274,0.037166,0.04131,0.171032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77,0.978918,0.975003,0.507446,0.448668,0.002567,0.057569,0.000002,0.00217,0.000015,0.007318,0.513726,0.478261,25.274349,8.81763,101,156,55,47,1458,197,26.61797,0.564023,0.093373,0.057229,0.174699,0.033133,0.01506,0.042169,0.048193,0.048193,0.006024,0.081325,0.153614,0.072289,0.063253,0.018072,0.024096,0.069277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86,0.950129,0.952339,0.653329,0.522063,0.006019,0.065751,-0.000034,-0.002019,0.00015,0.008937,0.656863,0.548701,29.357716,13.677642,141.5,181.5,65.5,84,4071,442.5,48.818786,0.665719,0.1327,0.075163,0.068509,0.116496,0.164092,0.069991,0.038278,0.102994,0.056569,0.125594,0.059886,0.08603,0.195033,0.075539,0.045621,0.071312,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
16,0.928751,0.922336,0.66243,0.506359,0.000311,0.073333,0,0.000976,0,0.01068,0.664706,0.460527,23.432001,9.359576,160,177,17,15.5,202,57.5,16.589366,0.817966,0.028586,0.121178,0.024692,0.067777,0.138247,0.09396,0,0.012885,0.065623,0.123996,0.047104,0.03973,0.143218,0.055432,0.012885,0.024692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,0.990566,0.977463,0.536695,0.308435,0.02748,0.035284,0.005294,0.007184,0.002704,0.00502,0.435294,0.225745,43.364211,34.287897,67.5,255,187.5,80.5,7253.5,559,43.140188,0.480487,0.175854,0.062294,0.032384,0.034753,0.037038,0.055604,0.065243,0.075231,0.07764,0.091858,0.089811,0.042375,0.031357,0.023377,0.030389,0.074796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,0.945377,0.933653,0.636782,0.486224,0.000452,0.064379,-0.000003,0.002092,0.000001,0.008752,0.641177,0.397186,26.664295,14.620555,152.5,172,22,18.5,313,74,17.13228,0.774108,0.08691,0.034841,0.046642,0.057361,0.053828,0.125037,0.064089,0.082939,0.034727,0.022822,0.038859,0.133017,0.099439,0.051739,0.02636,0.078541,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,0.94465,0.959221,0.687596,0.538569,0.002656,0.067126,0.000063,-0.00221,0.000033,0.010249,0.688236,0.574003,25.413012,11.502226,164.5,183,49,98.5,3119.5,349,40.821963,0.65494,0.078036,0.039773,0.032946,0.126145,0.155109,0.154221,0.037314,0.013044,0.100259,0.02117,0.030858,0.08122,0.184127,0.155144,0.111111,0.072222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
191,0.954278,0.974396,0.575829,0.549733,0.001647,0.063603,0.000031,-0.003387,0.00001,0.00891,0.55098,0.67868,26.482466,13.808689,130,167.5,37.5,77.5,2143,255,32.628175,0.664746,0.06306,0.058587,0.059371,0.107714,0.08646,0.074497,0.031647,0.040979,0.031413,0.038413,0.035571,0.172412,0.104999,0.03572,0.023163,0.035996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,0.946482,0.905516,0.675624,0.571976,0.002782,0.087511,0.000003,-0.006701,0.000027,0.014506,0.701961,0.521429,24.103603,10.592211,156,190,43.5,42.5,1000.5,162.5,26.497532,0.693436,0.218939,0.10611,0.057238,0.060976,0.115385,0.082927,0.051547,0.047011,0.217705,0.040931,0.095122,0.128472,0.192308,0.093458,0.028038,0.047446,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
144,0.955313,0.950586,0.635622,0.514069,0.00212,0.076597,-0.000051,-0.003312,0.000022,0.010898,0.627451,0.385457,24.833171,9.401552,150,174.5,41.5,42,1575.5,190,25.775239,0.639434,0.218621,0.052855,0.066514,0.065385,0.057094,0.09886,0.109589,0.11398,0.093588,0.058824,0.111539,0.108233,0.1029,0.066646,0.071306,0.089463,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
147,0.949415,0.961674,0.559425,0.561265,0.002122,0.072317,0.000098,-0.005224,0.000025,0.010533,0.558824,0.652273,23.092514,9.001785,131.5,162,44.5,59,1444.5,210.5,31.966325,0.628182,0.026987,0.021976,0.09976,0.160362,0.126468,0.072757,0.083334,0.03101,0.035096,0.012489,0.049342,0.085527,0.134375,0.119927,0.072436,0.01875,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,0.972315,0.937768,0.60891,0.511041,0.022657,0.05745,-0.0012,0.000053,0.001758,0.009103,0.617647,0.409613,28.081621,13.397099,130,179.5,103,96,6128.5,732,88.293241,0.605594,0.144746,0.101929,0.117789,0.041096,0.063883,0.08048,0.047369,0.115132,0.074832,0.052759,0.06576,0.087268,0.086696,0.045767,0.041809,0.082815,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,0.960833,0.917801,0.726437,0.4668,0.007107,0.066506,0.00043,0.001795,0.000274,0.009557,0.733334,0.511161,24.749129,8.374302,172,196.5,73.5,74.5,3016.5,387,48.890858,0.593091,0.112949,0.058235,0.072973,0.045071,0.076733,0.107143,0.03929,0.083205,0.138473,0.05411,0.055085,0.09901,0.088774,0.083472,0.10055,0.119142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0.97884,0.916671,0.722441,0.547691,0.004574,0.083151,0.000088,-0.007569,0.000077,0.013575,0.711765,0.77302,25.368339,11.174474,150,221.5,71.5,94.5,5182,402.5,37.162093,0.680818,0.246985,0.057123,0.02499,0.042837,0.047661,0.036801,0.019721,0.029027,0.169541,0.042527,0.026242,0.048137,0.042226,0.075396,0.038945,0.051844,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
190,0.949949,0.902963,0.462647,0.49261,0.003746,0.078181,-0.000037,0.003859,0.00005,0.013994,0.460785,0.440477,24.771336,9.695314,103,134.5,46.5,20,595,101.5,22.80572,0.743408,0.157329,0.050449,0.065218,0.038044,0.160307,0.104874,0.02,0.048622,0.145503,0.100292,0.048913,0.043479,0.128908,0.125,0.053312,0.067265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259,0.943033,0.939049,0.634685,0.540692,0.002286,0.07909,-0.00004,-0.00188,0.000017,0.01097,0.633334,0.524302,23.787597,8.703714,154,169,36.5,63,730,163.5,36.620182,0.593771,0.092551,0.061225,0.073155,0.107594,0.158061,0.065376,0.050848,0.022724,0.107858,0.095064,0.022124,0.086679,0.170993,0.065708,0.033899,0.040817,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
277,0.948576,0.958778,0.799968,0.502408,0.002021,0.07319,-0.000044,0.000804,0.000014,0.010642,0.796078,0.491627,23.71558,10.384463,196,212.5,33.5,32,550.5,129,30.264274,0.629564,0.069497,0.030714,0.018717,0.104154,0.169786,0.086978,0.041916,0.044269,0.042453,0.018351,0.034147,0.183986,0.13854,0.113468,0.022307,0.030882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41,0.954004,0.941264,0.72619,0.470636,0.001716,0.068013,-0.00004,0.00504,0.000012,0.010166,0.729412,0.369445,24.503718,9.437692,174,195,39,44.5,1308.5,188.5,27.501418,0.699396,0.129578,0.052084,0.045739,0.073862,0.145417,0.111424,0.077778,0.073506,0.095696,0.056204,0.072917,0.136126,0.142687,0.052084,0.075343,0.103704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.877684,0.973274,0.419963,0.477497,0.000088,0.083716,0,0.002658,0,0.012434,0.42353,0.19357,21.777799,10.03872,101.5,112,10.5,39.5,350.5,104,30.871877,0.849188,0.01268,0.012498,0,0.047254,0.370918,0.066776,0,0.002646,0.01268,0.005291,0.002646,0.064313,0.319467,0.077723,0,0.005109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0.922256,0.967788,0.901089,0.474777,0.000264,0.076247,0.000001,0.001884,0,0.01137,0.9,0.492064,23.293883,9.951403,220,238.5,18,43,656.5,125.5,25.227463,0.783832,0.024001,0.01105,0.047728,0.169402,0.237806,0.04555,0,0.01312,0.011854,0.009464,0.021401,0.209474,0.164728,0.034639,0.008288,0.008718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,0.962559,0.955337,0.381433,0.516617,0.001928,0.069146,-0.000007,-0.000098,0.000013,0.009286,0.382353,0.450397,24.717548,10.429722,74,117,41.5,30,719,126.5,34.13302,0.591244,0.135354,0.077938,0.09786,0.078724,0.057958,0.093287,0.063422,0.044248,0.074411,0.076797,0.057447,0.114087,0.10877,0.049814,0.051235,0.107966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,0.969264,0.952649,0.62453,0.45889,0.014586,0.061855,0.001679,0.005698,0.00097,0.008502,0.652941,0.35273,27.515336,12.795314,132,184.5,94,52.5,2276,323,46.984429,0.593601,0.178463,0.109561,0.082927,0.021792,0.057792,0.03439,0.048,0.074395,0.154319,0.109756,0.047025,0.077259,0.11439,0.033792,0.035169,0.056977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,0.946054,0.963811,0.63623,0.522383,0.00509,0.064947,-0.000098,-0.001299,0.000114,0.009171,0.633334,0.395834,24.024867,9.571644,152.5,169.5,67,65,4469,355,31.819697,0.717619,0.144445,0.049767,0.091837,0.08642,0.098942,0.056895,0.051852,0.071605,0.082655,0.061023,0.096939,0.123722,0.129216,0.057693,0.070513,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
48,0.977991,0.968048,0.389194,0.47815,0.002778,0.063235,0.00002,0.00265,0.000021,0.008306,0.401961,0.348319,27.242392,11.267666,75,129,56,38,1288.5,163,20.633048,0.706201,0.128868,0.206884,0.057692,0.033937,0.053168,0.089367,0.020362,0.010181,0.067874,0.039593,0.072398,0.114254,0.016969,0.0181,0.033873,0.114039,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
237,0.92365,0.976119,0.479513,0.526662,0.000491,0.080038,0.000012,-0.002816,0.000001,0.011312,0.482352,0.631138,22.726877,11.359443,113,133.5,22.5,53,721.5,151.5,31.85049,0.671198,0.020057,0.007767,0.004082,0.048721,0.221288,0.16009,0.018092,0.008013,0.017465,0.01589,0.019849,0.074267,0.208724,0.149886,0.054277,0.032836,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245,0.933806,0.959433,0.633172,0.484078,0.002826,0.071864,0.000065,0.004247,0.000031,0.010624,0.639215,0.375,24.892107,13.559962,151.5,171.5,42,51,1098.5,182.5,30.74205,0.634018,0.063782,0.048914,0.067474,0.118056,0.193901,0.13433,0.05298,0.0221,0.040656,0.045715,0.045715,0.133553,0.154231,0.060454,0.095718,0.069129,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
44,0.923645,0.949659,0.601877,0.50789,0.000274,0.074054,-0.000001,0.000914,0,0.010735,0.609804,0.559497,23.421338,11.662462,145,161.5,16.5,21.5,301.5,64.5,15.062598,0.886254,0.02795,0.067173,0.058065,0.019355,0.214279,0.158641,0.024155,0.029827,0.038141,0.013129,0,0.065218,0.187026,0.12322,0.02657,0.022265,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
54,0.945045,0.978433,0.637017,0.489568,0.000765,0.073811,-0.000003,0.002479,0.000002,0.010246,0.635294,0.345511,22.803644,8.509043,148.5,175.5,26.5,71,1119,212,40.224144,0.760122,0.052173,0.058914,0.031359,0.058584,0.148128,0.060326,0.010453,0.027715,0.034524,0.024231,0.059234,0.097464,0.205725,0.064084,0.017422,0.039153,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
257,0.956807,0.931657,0.673316,0.519977,0.001209,0.073432,-0.00003,-0.000147,0.000007,0.011082,0.682353,0.39536,25.44634,10.255569,159,182.5,36,34.5,546,131,44.679698,0.617362,0.104659,0.061364,0.038147,0.093897,0.11026,0.054411,0.054795,0.094239,0.076498,0.036364,0.055249,0.051011,0.101539,0.0889,0.070274,0.217934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0.951823,0.975138,0.627186,0.535521,0.002769,0.064722,-0.000086,-0.003922,0.000025,0.009337,0.625491,0.42,26.852497,16.298719,150,169,41.5,103.5,1888.5,238.5,38.520077,0.661595,0.053076,0.029987,0.045764,0.088546,0.193723,0.096705,0.039009,0.030861,0.029267,0.019022,0.014987,0.137622,0.280322,0.048097,0.018572,0.017851,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
203,0.934861,0.952728,0.625339,0.521287,0.000561,0.071954,0.000015,-0.004487,0.000002,0.010559,0.627451,0.627536,26.466001,16.610397,147.5,171,23,106.5,1917.5,250,33.387091,0.716222,0.089208,0.025424,0.041809,0.081731,0.205487,0.103369,0.025424,0.048023,0.071799,0.020364,0.031074,0.068086,0.212581,0.055305,0.019774,0.087912,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,0.930927,0.992997,0.447788,0.501195,0.000294,0.073926,0.000001,-0.000497,0,0.010285,0.454902,0.732492,22.864818,11.227798,105,127.5,22.5,153,2367,360,54.75405,0.728844,0.002815,0.001328,0.004807,0.033607,0.36627,0.0588,0.001328,0.002319,0.003974,0.007463,0.001328,0.041051,0.397866,0.049356,0.017413,0.010277,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
60,0.956341,0.962234,0.374873,0.468799,0.00287,0.065776,-0.000012,0.00123,0.000032,0.009075,0.376471,0.425994,30.956694,20.453505,86.5,105,50,129.5,6373.5,400.5,40.088281,0.663318,0.043312,0.048422,0.044304,0.079941,0.190244,0.065756,0.048673,0.025003,0.040912,0.02264,0.085072,0.133094,0.179315,0.075693,0.057287,0.018988,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
61,0.949499,0.941625,0.670857,0.542298,0.000933,0.091566,-0.000007,-0.000578,0.000002,0.013799,0.650981,0.674419,24.400335,9.860139,158.5,185.5,26.5,28.5,665.5,144.5,31.082497,0.732601,0.146584,0.030821,0.010564,0.115024,0.11372,0.033274,0.034996,0.035461,0.119328,0.03495,0.055469,0.088074,0.047601,0.085799,0.073596,0.071487,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7,0.944574,0.909867,0.711615,0.547046,0.000388,0.076216,-0.000001,-0.002659,0,0.011555,0.705882,0.454545,21.820225,6.77829,171,191,20,12,178,54,16.382023,0.741667,0.043478,0.028986,0.231884,0.101449,0.014493,0,0,0.028986,0.188406,0.057971,0.057971,0.028986,0.072464,0.043478,0.086957,0.014493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0.945602,0.967204,0.622406,0.47756,0.001017,0.072654,-0.000003,0.003454,0.000004,0.010163,0.621569,0.440494,27.298621,15.056715,147.5,168.5,29,101.5,1894,236,31.421078,0.739977,0.030288,0.019786,0.095238,0.122916,0.224846,0.071429,0.031683,0.008521,0.029297,0.009301,0.036649,0.142086,0.27687,0.104369,0.03034,0.023622,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
69,0.936893,0.969429,0.418868,0.472049,0.000484,0.070937,0.000002,0.002275,0.000001,0.009969,0.413725,0.334874,23.266932,10.584515,96,118,21.5,36,558.5,108.5,22.353145,0.750433,0.029239,0.079355,0.066286,0.172532,0.128216,0.053644,0.003058,0.005731,0.009361,0.013771,0.112193,0.130806,0.20684,0.011304,0.010736,0.00977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0.926389,0.97749,0.465147,0.537939,0.000249,0.074603,0,-0.003992,0,0.011237,0.458824,0.641987,23.006402,13.493914,109.5,128.5,18,49,689,127.5,23.513018,0.783859,0.00648,0.006332,0.014706,0.089459,0.251928,0.050443,0.003152,0.011955,0.010001,0.009854,0.011835,0.129674,0.299651,0.134794,0.00456,0.003521,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
72,0.935912,0.966494,0.511218,0.506057,0.00132,0.072628,-0.000038,0.00035,0.000007,0.010898,0.517647,0.348823,25.505147,15.794317,114,138,33.5,80.5,1744.5,244,37.313599,0.6294,0.020296,0.021252,0.030449,0.095203,0.245916,0.13062,0.013639,0.014598,0.013268,0.016475,0.01102,0.114885,0.254758,0.113797,0.054383,0.014879,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
195,0.939158,0.968766,0.544796,0.498627,0.001983,0.071244,0.000015,-0.001092,0.000018,0.010441,0.552941,0.534947,29.186544,23.247745,114.5,166,41,85.5,2592,330,44.656997,0.621854,0.038696,0.032872,0.05,0.073476,0.184896,0.175712,0.025,0.018093,0.020875,0.027472,0.028125,0.12523,0.20674,0.111632,0.0375,0.037212,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0.959081,0.972709,0.58472,0.547627,0.00105,0.062225,0.000015,-0.003737,0.000004,0.009139,0.564706,0.514971,25.406849,10.068143,135,167,32.5,67.5,1458,206,28.735991,0.646162,0.099428,0.026449,0.034464,0.054386,0.130095,0.154836,0.056184,0.039619,0.022858,0.029149,0.068171,0.091032,0.10888,0.063827,0.0684,0.095146,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
76,0.948939,0.940397,0.540752,0.482366,0.000848,0.066963,-0.000004,0.000742,0.000002,0.009426,0.554902,0.461538,24.052723,10.369182,123,151.5,26.5,23.5,419.5,87.5,18.815873,0.823194,0.082398,0.046636,0.013575,0.017662,0.105718,0.128026,0.039385,0.06376,0.077435,0.050186,0.020362,0.050597,0.098466,0.151173,0.062639,0.059646,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
97,0.956362,0.941787,0.388813,0.511688,0.000836,0.074911,-0.000007,-0.000436,0.000002,0.010678,0.4,0.4698,24.746721,10.398964,82.5,113.5,31.5,39.5,860.5,141,28.761929,0.636945,0.041063,0.028826,0.074511,0.133012,0.081384,0.074837,0.025439,0.021529,0.108782,0.043296,0.07874,0.11546,0.127419,0.071007,0.071991,0.126578,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,0.922585,0.965168,0.363285,0.532221,0.000442,0.077691,0.000001,0.000331,0.000001,0.011886,0.358823,0.554546,22.660333,8.929582,86,101.5,20.5,84.5,1094.5,218,43.127346,0.608769,0.058866,0.092949,0.067485,0.077712,0.203131,0.070176,0.026087,0.044705,0.068658,0.074892,0.079271,0.071566,0.180579,0.071628,0.052288,0.056143,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
83,0.951467,0.961214,0.655767,0.503582,0.003015,0.063462,0.000052,0.002675,0.000043,0.008651,0.650981,0.476108,27.882725,17.651989,155.5,179.5,51.5,56,1763.5,185,30.504359,0.748132,0.049553,0.086204,0.034286,0.053031,0.165984,0.124667,0.07,0.05053,0.062628,0.03593,0.032854,0.075959,0.172742,0.084093,0.081261,0.1829,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
84,0.90036,0.966994,0.677227,0.511189,0.000149,0.080926,0,-0.000582,0,0.012009,0.678432,0.446757,21.831011,10.621113,166.5,178.5,13.5,54,663,141,35.055063,0.858068,0.014844,0.007043,0.007813,0.11994,0.290886,0.082031,0.001355,0.013074,0.017411,0.007813,0,0.107143,0.304465,0.032043,0.028572,0.008854,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
85,0.961682,0.962609,0.719377,0.518584,0.002853,0.066321,0.000077,-0.000581,0.000027,0.009471,0.725491,0.516782,26.632368,12.346681,168,196,45,31.5,833,144,24.470264,0.650667,0.104623,0.016019,0.037979,0.140847,0.075715,0.072301,0.04945,0.039259,0.061328,0.020945,0.020774,0.088044,0.12287,0.07912,0.043135,0.128543,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
137,0.943068,0.971135,0.933739,0.495123,0.000554,0.067773,0.000008,0.000608,0.000001,0.009209,0.933334,0.509538,26.810967,13.942708,226.5,251.5,25,39.5,718.5,120.5,21.021955,0.724826,0.021315,0.034451,0.036765,0.196277,0.153851,0.041986,0.01955,0.012138,0.014639,0.016751,0.034,0.211932,0.183939,0.031392,0.008667,0.011785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,0.948277,0.954519,0.392955,0.552159,0.002366,0.081009,0.000095,-0.004884,0.000021,0.012499,0.386275,0.539683,23.438992,10.004511,91,115.5,38.5,51.5,1003.5,168.5,29.553269,0.618171,0.044643,0.015218,0.04023,0.063633,0.148209,0.136219,0.048193,0.044178,0.09489,0.044785,0.031915,0.076001,0.140958,0.064404,0.135949,0.068497,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
91,0.916898,0.971366,0.376599,0.509015,0.000177,0.075538,0,-0.000762,0,0.010862,0.37451,0.577012,22.267267,9.561222,89,102.5,13.5,38,460.5,99,21.283714,0.904682,0.011353,0.007152,0,0.126136,0.236292,0.048383,0,0.009252,0.014303,0.009252,0.004202,0.165733,0.227018,0.135876,0,0.005051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160,0.947678,0.957032,0.448987,0.548375,0.004234,0.065741,0.000183,-0.004928,0.000069,0.009394,0.458823,0.584684,22.989085,8.943266,101,130,55,86.5,5061,392,46.922514,0.626832,0.067697,0.127627,0.048508,0.077118,0.189869,0.068699,0.039216,0.034485,0.045368,0.052265,0.048508,0.069195,0.231471,0.053249,0.07353,0.046379,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
165,0.956473,0.953225,0.477973,0.510337,0.001219,0.068474,-0.000047,-0.001179,0.000008,0.009584,0.47451,0.530194,23.910137,9.056407,111,135,36.5,66.5,1458.5,229,35.529384,0.652497,0.083975,0.108108,0.030406,0.051789,0.092179,0.084616,0.066662,0.069231,0.066728,0.025424,0.047486,0.085588,0.068549,0.057445,0.075735,0.109033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
