@relation miml_birds.arff_minimax_transformation

@attribute id {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282}
@attribute min_f1 numeric
@attribute min_f2 numeric
@attribute min_f3 numeric
@attribute min_f4 numeric
@attribute min_f5 numeric
@attribute min_f6 numeric
@attribute min_f7 numeric
@attribute min_f8 numeric
@attribute min_f9 numeric
@attribute min_f10 numeric
@attribute min_f11 numeric
@attribute min_f12 numeric
@attribute min_f13 numeric
@attribute min_f14 numeric
@attribute min_f15 numeric
@attribute min_f16 numeric
@attribute min_f17 numeric
@attribute min_f18 numeric
@attribute min_f19 numeric
@attribute min_f20 numeric
@attribute min_f21 numeric
@attribute min_f22 numeric
@attribute min_f23 numeric
@attribute min_f24 numeric
@attribute min_f25 numeric
@attribute min_f26 numeric
@attribute min_f27 numeric
@attribute min_f28 numeric
@attribute min_f29 numeric
@attribute min_f30 numeric
@attribute min_f31 numeric
@attribute min_f32 numeric
@attribute min_f33 numeric
@attribute min_f34 numeric
@attribute min_f35 numeric
@attribute min_f36 numeric
@attribute min_f37 numeric
@attribute min_f38 numeric
@attribute max_f1 numeric
@attribute max_f2 numeric
@attribute max_f3 numeric
@attribute max_f4 numeric
@attribute max_f5 numeric
@attribute max_f6 numeric
@attribute max_f7 numeric
@attribute max_f8 numeric
@attribute max_f9 numeric
@attribute max_f10 numeric
@attribute max_f11 numeric
@attribute max_f12 numeric
@attribute max_f13 numeric
@attribute max_f14 numeric
@attribute max_f15 numeric
@attribute max_f16 numeric
@attribute max_f17 numeric
@attribute max_f18 numeric
@attribute max_f19 numeric
@attribute max_f20 numeric
@attribute max_f21 numeric
@attribute max_f22 numeric
@attribute max_f23 numeric
@attribute max_f24 numeric
@attribute max_f25 numeric
@attribute max_f26 numeric
@attribute max_f27 numeric
@attribute max_f28 numeric
@attribute max_f29 numeric
@attribute max_f30 numeric
@attribute max_f31 numeric
@attribute max_f32 numeric
@attribute max_f33 numeric
@attribute max_f34 numeric
@attribute max_f35 numeric
@attribute max_f36 numeric
@attribute max_f37 numeric
@attribute max_f38 numeric
@attribute BRCR {0,1}
@attribute PAWR {0,1}
@attribute PSFL {0,1}
@attribute RBNU {0,1}
@attribute DEJU {0,1}
@attribute OSFL {0,1}
@attribute HETH {0,1}
@attribute CBCH {0,1}
@attribute VATH {0,1}
@attribute HEWA {0,1}
@attribute SWTH {0,1}
@attribute HAFL {0,1}
@attribute WETA {0,1}
@attribute BHGB {0,1}
@attribute GCKI {0,1}
@attribute WAVI {0,1}
@attribute MGWA {0,1}
@attribute STJA {0,1}
@attribute CONI {0,1}

@data
173,0.957806,0.920225,0.841198,0.495885,0.000933,0.08694,0.000013,0.000515,0.000002,0.012969,0.815686,0.230769,26.446808,8.656712,202,230,28,14,188,76,30.723404,0.479592,0.061947,0.176991,0.061947,0.061947,0.053097,0.070796,0.026549,0.070796,0.088496,0.044248,0.053097,0.150442,0.061947,0,0,0.017699,0.957806,0.920225,0.841198,0.495885,0.000933,0.08694,0.000013,0.000515,0.000002,0.012969,0.815686,0.230769,26.446808,8.656712,202,230,28,14,188,76,30.723404,0.479592,0.061947,0.176991,0.061947,0.061947,0.053097,0.070796,0.026549,0.070796,0.088496,0.044248,0.053097,0.150442,0.061947,0,0,0.017699,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174,0.901629,0.960029,0.370616,0.447344,0.000143,0.065396,-0.000001,0.000648,0,0.008383,0.368627,0.126638,21.748175,9.044421,84,106,13,26,274,73,19.448906,0.776162,0.002949,0.001863,0.006225,0.05308,0.247619,0.009524,0,0.001552,0.000931,0.001638,0.002294,0.050605,0.2,0.037566,0,0.003604,0.938854,0.995374,0.398933,0.484668,0.000442,0.0777,0,0.002639,0.000001,0.011395,0.403922,0.340611,33.427273,26.511051,95,114,29,230,5177,528,63.578651,0.840514,0.028571,0.019048,0.047619,0.07619,0.333747,0.074511,0.00426,0.009524,0.028571,0.019048,0.009524,0.171429,0.426933,0.12381,0.009935,0.009524,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
175,0.925921,0.945542,0.399238,0.516874,0.000204,0.073642,-0.000001,-0.001665,0,0.010642,0.4,0.444444,23.132132,8.608727,93,109,14,19,261,59,13.337165,0.847953,0.019355,0.006452,0.016129,0.090323,0.097561,0.078049,0,0.009756,0.019355,0.009756,0,0.096774,0.15122,0.051613,0,0.006452,0.941539,0.961312,0.403182,0.520635,0.000329,0.078892,0,-0.000798,0,0.011998,0.403922,0.56,24.643679,10.009394,95,112,19,27,435,83,16.444445,0.915789,0.040323,0.016129,0.087805,0.180488,0.180645,0.112903,0.029268,0.019355,0.048387,0.019355,0.019512,0.209756,0.241935,0.104839,0.032258,0.009756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,0.921497,0.93905,0.307866,0.500037,0.000196,0.068764,-0.00001,-0.002346,0,0.008872,0.298039,0.375,22.436893,9.254148,63,88,15,17,227,54,12.845815,0.500376,0.004261,0.014184,0,0.084,0.061611,0.039773,0,0.009943,0.011364,0.011364,0,0.007092,0.148,0.0625,0.007102,0.002841,0.960497,0.988194,0.542789,0.539696,0.000964,0.087571,0.000004,0.001056,0.000002,0.013168,0.54902,0.87234,24.067617,13.039442,131,146,30,95,1331,261,51.180317,0.890196,0.047393,0.026,0.034091,0.125,0.240057,0.156398,0.006,0.037915,0.037915,0.061611,0.04,0.164773,0.257102,0.12766,0.085106,0.044,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
177,0.920254,0.943541,0.33623,0.438623,0.000185,0.06762,-0.000021,-0.00006,0,0.0101,0.345098,0.177778,22.037113,8.364942,78,93,15,19,222,65,19.031532,0.512228,0.006098,0.006098,0,0.118902,0.061947,0.045346,0,0.006098,0.009146,0.003509,0.003509,0.106195,0.070796,0.042959,0.007018,0.007018,0.959806,0.974641,0.404403,0.499207,0.001075,0.083407,0,0.010413,0.000003,0.012803,0.415686,0.538462,23.606947,13.024409,93,112,32,46,754,169,37.879311,0.778947,0.044248,0.031026,0.023866,0.19469,0.170732,0.134146,0.070796,0.017699,0.023866,0.059666,0.053097,0.242105,0.14386,0.132743,0.071599,0.076372,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,0.912641,0.93937,0.418906,0.478887,0.000159,0.069871,-0.000001,-0.007406,0,0.009317,0.415686,0.409836,21.964285,7.424816,99,113,14,19,164,69,25.080357,0.479532,0.004202,0,0.002101,0.046512,0.046512,0.040146,0,0.004202,0.004202,0.002101,0,0.046512,0.127907,0.00365,0,0.00365,0.949751,0.98826,0.568711,0.575244,0.000453,0.086289,0.000003,0.002082,0,0.012939,0.580392,0.833333,23.10533,14.847202,136,156,24,97,1586,314,62.166458,0.794355,0.081395,0.023555,0.087794,0.218978,0.268908,0.081933,0.127907,0.014989,0.05814,0.040685,0.025696,0.130621,0.408759,0.104651,0.093023,0.104651,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0.934654,0.930451,0.318865,0.468221,0.00027,0.067532,-0.000013,-0.00055,0,0.009635,0.337255,0.5,23.497717,9.805546,63,92,17,16,219,59,15.894978,0.501587,0.041667,0.005917,0,0,0.005917,0.116667,0.05,0.008333,0.029586,0.011834,0.017751,0.058333,0.053254,0.04142,0.08284,0.183333,0.95846,0.949064,0.326485,0.522995,0.000799,0.073088,0,0.001393,0.000002,0.010908,0.34902,0.533333,24.496836,10.285145,75,93,30,21,316,96,29.164557,0.805147,0.071006,0.008333,0.016667,0.058333,0.091667,0.130178,0.118343,0.118343,0.041667,0.041667,0.05,0.112426,0.058333,0.083333,0.091667,0.201183,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
180,0.971354,0.88427,0.822028,0.499794,0.001493,0.077979,0.00001,0.005998,0.000004,0.011916,0.792157,0.222222,24.815603,8.483276,192,231,39,10,282,79,22.131207,0.723077,0.206522,0.01087,0.032609,0.043478,0.054348,0.032609,0.076087,0.097826,0.206522,0.054348,0.021739,0.01087,0,0,0.01087,0.141304,0.971354,0.88427,0.822028,0.499794,0.001493,0.077979,0.00001,0.005998,0.000004,0.011916,0.792157,0.222222,24.815603,8.483276,192,231,39,10,282,79,22.131207,0.723077,0.206522,0.01087,0.032609,0.043478,0.054348,0.032609,0.076087,0.097826,0.206522,0.054348,0.021739,0.01087,0,0,0.01087,0.141304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,0.899568,0.93832,0.348533,0.463912,0.000146,0.061677,-0.00003,-0.002428,0,0.007938,0.333333,0.125,21.422279,7.998724,70,97,13,17,224,60,15.876,0.454741,0.005093,0.001698,0,0.023121,0.048387,0.063985,0,0.006791,0.008489,0.003396,0,0,0.037383,0.026882,0,0.008696,0.975107,0.992463,0.485547,0.542178,0.001938,0.087086,0,0.006101,0.000009,0.013434,0.486275,0.735849,25.933498,13.039389,117,130,53,158,3808,544,77.714287,0.927885,0.112903,0.086022,0.130841,0.140768,0.230435,0.132948,0.156069,0.026667,0.193548,0.080645,0.11215,0.157221,0.343478,0.138728,0.098266,0.138728,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
182,0.928075,0.936284,0.351903,0.441254,0.000262,0.062853,0,-0.012852,0,0.009119,0.341176,0.114504,22.15052,8.151939,78,103,16,17,220,75,17.633228,0.366048,0.002203,0.001468,0.003421,0.02963,0.022222,0.033898,0,0.000734,0.002203,0.000734,0,0.044444,0.042373,0.016949,0.009545,0.001468,0.959527,0.993839,0.394372,0.599172,0.000825,0.078109,0.000023,0.005553,0.000002,0.013739,0.396078,0.68,24.531818,12.618633,92,120,29,169,2750,388,54.743271,0.813609,0.074074,0.051852,0.081481,0.220339,0.351197,0.157692,0.037037,0.088889,0.103704,0.103704,0.076271,0.223077,0.386197,0.119266,0.192661,0.118644,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
183,0.939843,0.96719,0.971596,0.562512,0.000345,0.078908,-0.000002,-0.007889,0,0.011919,0.976471,0.878788,25.07258,9.516265,236,255,19,34,496,69,9.59879,0.767802,0.031579,0.047368,0.247368,0.189474,0.121053,0.073684,0.036842,0.005263,0.042105,0.026316,0.015789,0.010526,0.147368,0,0.005263,0,0.939843,0.96719,0.971596,0.562512,0.000345,0.078908,-0.000002,-0.007889,0,0.011919,0.976471,0.878788,25.07258,9.516265,236,255,19,34,496,69,9.59879,0.767802,0.031579,0.047368,0.247368,0.189474,0.121053,0.073684,0.036842,0.005263,0.042105,0.026316,0.015789,0.010526,0.147368,0,0.005263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
184,0.913575,0.916682,0.376003,0.416901,0.000164,0.051091,-0.000017,-0.001736,0,0.006184,0.372549,0.25,22.879219,8.622632,88,104,14,13,226,43,7.030418,0.668269,0.004392,0,0.002928,0.016484,0.010554,0.037946,0,0.002928,0.005857,0,0,0,0.006834,0.007692,0,0,0.975092,0.990532,0.961786,0.552059,0.001931,0.079442,0.000024,0.007334,0.000007,0.012282,0.984314,0.719626,30.527174,18.870523,232,255,45,108,1689,247,36.121372,0.977431,0.183099,0.21875,0.052995,0.075758,0.323572,0.184971,0.134396,0.174648,0.166667,0.084615,0.056818,0.197802,0.481698,0.080247,0.092308,0.348519,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
185,0.912598,0.940497,0.418719,0.468599,0.000174,0.060718,-0.000024,-0.001872,0,0.008236,0.423529,0.111111,22.186747,9.340601,84,118,14,18,211,59,16.437737,0.50289,0.002451,0.002451,0.011029,0.047059,0.094203,0.004831,0,0.001225,0.003676,0.001225,0,0.088235,0.028986,0.011765,0,0.003676,0.956887,0.993115,0.95789,0.519946,0.000981,0.082103,0.000001,0.004261,0.000003,0.012594,0.956863,0.846154,24.006689,11.959825,237,252,37,173,3219,489,74.284248,0.878307,0.045161,0.094118,0.187097,0.181159,0.355392,0.097561,0.022059,0.021739,0.032258,0.018293,0.116129,0.317647,0.327206,0.08701,0.028986,0.033816,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
186,0.928753,0.943836,0.518823,0.406233,0.000227,0.057877,-0.000011,-0.005252,0,0.007485,0.505882,0.2,23.893238,8.936549,112,144,16,20,277,64,14.731235,0.313538,0.011858,0.003953,0.007905,0.020566,0.020566,0.023102,0.015707,0.004878,0.011733,0.008,0.004878,0.029703,0.009547,0.011933,0.005236,0.005236,0.977411,0.989115,0.847802,0.560672,0.003963,0.095137,0.000277,0.009434,0.000059,0.01525,0.858824,0.903226,29.756792,20.646296,203,235,78,125,3057,505,83.423294,0.865625,0.193317,0.251928,0.137168,0.086643,0.136282,0.205534,0.088957,0.165017,0.172237,0.169451,0.116,0.267016,0.164179,0.066265,0.252964,0.258537,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,0.905597,0.927959,0.288194,0.447848,0.000148,0.066678,-0.000007,-0.011055,0,0.008826,0.298039,0.119048,21.43215,7.116158,58,86,13,16,316,72,16.405064,0.566176,0.010909,0.009804,0,0.012579,0.022556,0.031546,0,0.003155,0.007273,0.003636,0,0.021818,0.067669,0.007519,0,0.003155,0.966952,0.982975,0.524581,0.580493,0.001186,0.089093,0.000006,0.00845,0.000004,0.014232,0.52549,0.862069,23.20886,9.984259,127,140,42,62,1101,173,36.92902,0.88796,0.150376,0.122222,0.124324,0.13125,0.32,0.140741,0.180451,0.097744,0.114815,0.062963,0.06875,0.156757,0.421818,0.10625,0.108108,0.075472,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
188,0.925687,0.910626,0.306865,0.467243,0.000207,0.062359,-0.000024,-0.003267,0,0.007936,0.321569,0.15625,22.979359,8.756484,59,88,15,13,190,51,13.689474,0.349211,0.034021,0,0,0.015625,0.053571,0.053571,0.018519,0.0131,0.0131,0.005155,0,0,0.011905,0.02381,0.021834,0.004367,0.984966,0.991228,0.49472,0.566411,0.006639,0.085617,0.0002,0.004233,0.000091,0.01292,0.490196,0.742188,25.182247,11.972227,114,145,83,129,3739,489,63.953197,0.880808,0.104167,0.032459,0.157407,0.074074,0.183505,0.231441,0.208333,0.071429,0.095238,0.125,0.138889,0.082182,0.353712,0.125773,0.202381,0.215909,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
189,0.921117,0.930914,0.365981,0.489181,0.00019,0.071721,-0.000001,-0.00171,0,0.01012,0.368627,0.2,23.78771,10.100039,84,102,15,15,179,51,12.626214,0.621528,0.019355,0.008065,0,0.016129,0.016129,0.070968,0,0.019355,0.024194,0.016129,0,0.048387,0.080645,0.048387,0,0.012903,0.938052,0.931299,0.650275,0.520629,0.00031,0.083718,0,0.002594,0,0.012961,0.647059,0.785714,25.296116,13.193655,158,173,18,16,206,62,21.474861,0.915556,0.024194,0.025806,0.03871,0.2,0.167742,0.112903,0.258065,0.024194,0.025806,0.019355,0,0.090323,0.232258,0.077419,0.153226,0.169355,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
192,0.973904,0.908364,0.404411,0.377866,0.001838,0.046308,-0.000496,0.001102,0.000008,0.005043,0.403922,0.156863,24.120192,7.951978,79,124,45,12,537,118,19.878994,0.48399,0.062678,0.02551,0.004779,0.002616,0.004011,0.006075,0.011696,0.048433,0.046703,0.027985,0.005698,0.007924,0.003265,0.004082,0.011396,0.054979,0.992641,0.972431,0.750253,0.498535,0.025209,0.073663,0.000029,0.014161,0.00113,0.011697,0.807843,0.5,30.706703,15.015823,165,234,150,52,3224,402,50.422466,0.852459,0.429144,0.17094,0.031339,0.037037,0.027027,0.059553,0.151099,0.132463,0.19898,0.122507,0.061404,0.065299,0.07196,0.03003,0.05848,0.22792,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193,0.909931,0.900653,0.37565,0.376858,0.000146,0.037983,-0.001707,-0.006403,0,0.003644,0.384314,0.121212,22.321138,6.533103,70,104,12,11,194,54,14.792453,0.539786,0.013514,0.018349,0,0,0,0.005529,0,0.013514,0.021429,0.006536,0,0,0.00363,0.00363,0.009074,0.013072,0.99304,0.97986,0.949877,0.575746,0.026449,0.084995,0.00005,0.005792,0.001364,0.01333,0.94902,0.736842,33.073559,18.459461,234,250,160,67,6068,507,49.097828,0.929825,0.37931,0.201923,0.178218,0.079208,0.35,0.128571,0.104575,0.147298,0.163507,0.141593,0.19802,0.175676,0.171429,0.135135,0.117647,0.125306,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
194,0.916925,0.937873,0.32062,0.475876,0.00017,0.068032,0,-0.003703,0,0.009663,0.321569,0.294118,23.380953,9.268188,75,89,14,18,206,60,17.475729,0.703125,0.017544,0.005848,0.005848,0.040936,0.210884,0.116959,0,0.006803,0.020408,0.006803,0.005848,0.035088,0.07483,0.115646,0.061224,0.005848,0.91907,0.961658,0.326443,0.535616,0.000189,0.096697,0.000001,0.003593,0,0.01541,0.321569,0.888889,24.029127,10.240275,77,93,16,28,315,81,20.828571,0.81746,0.034014,0.020408,0.020408,0.068027,0.263158,0.163265,0.005848,0.011696,0.046784,0.011696,0.006803,0.142857,0.175439,0.157895,0.093567,0.047619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,0.952759,0.899603,0.478869,0.445396,0.000507,0.059275,-0.000996,-0.015424,0.000001,0.008269,0.494118,0.158683,24.316902,9.529872,98,134,23,12,221,65,14.901408,0.548387,0.072993,0.02907,0.007299,0.020513,0.016129,0.015385,0,0.024194,0.015152,0.011628,0,0,0,0.020161,0.015385,0.072919,0.991403,0.998368,0.891821,0.650028,0.017675,0.083044,0.000378,0.005804,0.000723,0.01536,0.921569,0.916667,32.96785,16.976927,216,255,157,669,57727,3032,159.249985,0.88062,0.298387,0.117949,0.087209,0.042212,0.284672,0.104651,0.166667,0.083683,0.120968,0.096774,0.059245,0.147727,0.083953,0.10219,0.167883,0.22093,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,0.944137,0.91148,0.366332,0.452118,0.000388,0.05541,-0.000116,-0.006083,0,0.006962,0.356863,0.217391,23.042944,7.558646,82,105,21,13,163,61,12.081169,0.392515,0.052632,0,0.011364,0.014682,0.017316,0.011364,0.007519,0.012987,0.012987,0.005172,0,0,0.01875,0.009375,0.021875,0.037594,0.981974,0.977965,0.65213,0.55949,0.004112,0.073774,0.00001,0.005988,0.000043,0.010765,0.662745,0.666667,26.540657,11.485315,155,176,75,57,1678,264,41.53516,0.836957,0.125612,0.127243,0.150376,0.06875,0.071875,0.119086,0.164502,0.215909,0.105263,0.10625,0.140625,0.138528,0.166667,0.117284,0.181818,0.170455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
198,0.916877,0.872883,0.361698,0.385555,0.000164,0.057487,-0.000018,-0.012868,0,0.007409,0.364706,0.105263,23.834841,7.661818,85,99,14,10,175,57,12.306818,0.383988,0.016129,0.010582,0,0,0.00495,0.005917,0,0,0.010112,0.00813,0,0,0.012048,0.005917,0.01084,0.016129,0.986864,0.99123,0.923003,0.595154,0.007479,0.087175,0.000104,0.01017,0.000105,0.014565,0.937255,0.809524,26.202072,13.075961,223,255,83,130,3200,382,65.24865,0.897959,0.278196,0.176707,0.136546,0.124719,0.111831,0.354839,0.128713,0.173442,0.227642,0.177515,0.116402,0.149438,0.177528,0.274194,0.112903,0.243902,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
199,0.933814,0.932593,0.620299,0.467571,0.000266,0.058856,0,-0.000905,0,0.007787,0.631373,0.35,24.055084,9.63996,150,167,17,17,236,63,12.998242,0.771242,0.047059,0.023529,0,0.02459,0.041176,0.040816,0.005882,0.011765,0.023529,0.007463,0.010204,0.010204,0.020408,0.013605,0.020408,0.02459,0.967266,0.943848,0.937487,0.500793,0.001063,0.094142,0.000001,0.003616,0.000002,0.014864,0.933333,0.722222,27.506151,12.683717,222,255,33,21,569,86,16.817797,0.845201,0.190476,0.037313,0.041176,0.052239,0.104478,0.323529,0.139344,0.078231,0.068027,0.095238,0.081967,0.149254,0.065574,0.147541,0.147059,0.217687,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0.928394,0.916531,0.342819,0.459131,0.00022,0.054888,-0.000002,-0.001272,0,0.006967,0.321569,0.428571,23.137123,7.853462,76,100,15,15,184,56,17.043478,0.401882,0.02381,0.017857,0,0,0.029412,0.007353,0,0.007353,0.011905,0.003559,0,0,0.029412,0.029412,0,0.007117,0.955912,0.977167,0.814574,0.548566,0.000755,0.093535,0.000006,0.002056,0.000001,0.014135,0.823529,0.891304,23.959391,9.133438,200,215,24,47,742,142,41.207359,0.766667,0.066176,0.264706,0.15873,0.131673,0.172619,0.077381,0.196429,0.065476,0.125,0.161765,0.134921,0.160142,0.209964,0.053571,0.10119,0.103175,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,0.939499,0.908423,0.505176,0.44223,0.000331,0.050762,-0.000037,-0.004586,0,0.006402,0.509804,0.214286,23.033846,6.906181,118,139,19,12,230,60,13.151934,0.324359,0.013453,0.006849,0,0.005988,0,0.012552,0,0.003086,0.022059,0.014706,0,0.010554,0.010554,0.007916,0.014706,0,0.977087,0.981805,0.948375,0.546118,0.00312,0.102963,0.000032,0.005417,0.000016,0.015308,0.92549,0.871795,27.362068,14.657292,230,254,49,62,1689,307,59.14822,0.874396,0.211082,0.209205,0.212121,0.156627,0.253012,0.169118,0.136364,0.133891,0.179487,0.150396,0.154412,0.144578,0.189802,0.089041,0.087719,0.178082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0.943099,0.930292,0.497284,0.439633,0.000365,0.041962,-0.000019,-0.00213,0,0.004344,0.509804,0.040323,23.128302,8.362803,112,141,19,16,265,60,13.584906,0.379294,0.041975,0.008197,0.014286,0.014286,0.017857,0.02716,0,0.004938,0.017284,0.009709,0,0.019417,0.018987,0.017857,0.02716,0.024691,0.990867,0.995016,0.918875,0.540831,0.014789,0.082137,0.00107,0.00831,0.000468,0.012526,0.929412,0.631579,26.645782,12.281053,225,250,136,232,15518,1699,186.016296,0.871711,0.171683,0.185606,0.131068,0.172131,0.160494,0.183544,0.131068,0.125,0.136364,0.091655,0.11358,0.130864,0.150485,0.072126,0.098361,0.21519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0.923972,0.948788,0.301586,0.499208,0.000194,0.081472,0,0.000922,0,0.012682,0.305882,0.421053,23.40081,10.446572,70,85,15,20,247,62,15.562753,0.823333,0.017964,0.011976,0,0,0.11976,0.341317,0,0.017964,0.023952,0.011976,0,0,0.149701,0.221557,0.077844,0.005988,0.923972,0.948788,0.301586,0.499208,0.000194,0.081472,0,0.000922,0,0.012682,0.305882,0.421053,23.40081,10.446572,70,85,15,20,247,62,15.562753,0.823333,0.017964,0.011976,0,0,0.11976,0.341317,0,0.017964,0.023952,0.011976,0,0,0.149701,0.221557,0.077844,0.005988,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
206,0.964321,0.993758,0.621222,0.509246,0.000897,0.067662,0,-0.00216,0.000002,0.008959,0.623529,0.699454,24.762333,7.73487,140,176,32,170,4396,417,39.556187,0.789553,0.005,0.00125,0.0025,0.08875,0.259341,0.09,0.008791,0.002198,0.005,0.002198,0.023077,0.09125,0.24875,0.093407,0.01,0.001099,0.967883,0.994207,0.622206,0.532855,0.001093,0.067938,0.000003,-0.000969,0.000002,0.009089,0.623529,0.704142,24.78253,8.07978,144,176,36,184,5230,459,40.283173,0.808088,0.005495,0.003297,0.004396,0.093407,0.27625,0.1,0.01,0.0025,0.008791,0.0025,0.02625,0.094505,0.276923,0.13625,0.023077,0.00375,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207,0.962456,0.941023,0.780054,0.378848,0.000867,0.053156,-0.000095,-0.005984,0.000002,0.006529,0.8,0.088235,25,9.118856,176,214,29,18,485,70,10.103093,0.516159,0.088542,0.031111,0.008889,0.017778,0.035556,0.036664,0.015625,0.031111,0.046329,0.036713,0.018161,0.005208,0.046875,0.010417,0,0.046746,0.984323,0.988557,0.948295,0.570892,0.005663,0.074566,0.000001,0.009566,0.000067,0.010826,0.984314,0.688172,28.748499,13.294469,226,255,79,122,4813,410,37.845329,0.880218,0.191111,0.137489,0.151042,0.125,0.077797,0.105769,0.10828,0.100825,0.114583,0.09375,0.106667,0.111237,0.102222,0.044444,0.063564,0.11465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,0.888277,0.967017,0.042544,0.476069,0.000097,0.042974,-0.000008,-0.01516,0,0.003942,0.035294,0.148936,25.647457,8.240732,6,17,11,40,278,105,22.524065,0.494083,0.013158,0,0.006579,0.036969,0.041588,0.031721,0,0.006579,0.011236,0.006579,0.02403,0.027726,0.026423,0.038858,0.033985,0,0.993596,0.988101,0.854687,0.617262,0.044943,0.10292,0.003802,0.005939,0.003585,0.015167,0.819608,0.769231,38.542343,19.670687,187,255,189,112,14769,868,60.862274,0.748,0.154472,0.118564,0.039973,0.092105,0.203947,0.140449,0.064695,0.060998,0.135161,0.098238,0.078947,0.078947,0.117978,0.217105,0.078947,0.127542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,0.938564,0.927868,0.6272,0.448328,0.000301,0.066548,-0.000004,-0.004919,0,0.009465,0.623529,0.228571,23.066351,6.365291,151,169,18,16,211,58,15.943128,0.678571,0.024691,0,0.04065,0.04878,0.02439,0,0,0.012346,0.060976,0.00813,0.052846,0.061728,0.049383,0.052846,0.097561,0.028455,0.95904,0.965693,0.920736,0.582248,0.000698,0.085537,0,0.012145,0.000001,0.01392,0.941176,0.733333,23.792398,7.411117,220,248,28,36,684,152,33.777779,0.732639,0.142276,0.097561,0.160494,0.08642,0.123457,0.056911,0.03252,0.109756,0.111111,0.012346,0.098765,0.069106,0.077236,0.111111,0.111111,0.037037,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
